"fk_lieu","lieu_naissance","eff","geo_coord"
http://www.wikidata.org/entity/Q44564,Charleston,1,Point(-81.633333333 38.347222222)
http://www.wikidata.org/entity/Q4461695,Travneve,1,Point(29.08 50.426111111)
http://www.wikidata.org/entity/Q44762,Entre Ríos Province,1,Point(-59.3 -32.1)
http://www.wikidata.org/entity/Q4483284,Feskivka,1,Point(32.160277777 51.4975)
http://www.wikidata.org/entity/Q4497783,Khymchyn,1,Point(25.149722222 48.383888888)
http://www.wikidata.org/entity/Q4499722,Khomiakivka,1,Point(24.837222222 48.855277777)
http://www.wikidata.org/entity/Q4501400,Khrypivka,1,Point(31.620278805 51.866696885)
http://www.wikidata.org/entity/Q45313,Herat,1,Point(62.203056 34.341944)
http://www.wikidata.org/entity/Q4535272,Yurivka,1,Point(38.960555555 48.492777777)
http://www.wikidata.org/entity/Q4548116,Böyük Kəhrizli,1,Point(47.172777777 40.022222222)
http://www.wikidata.org/entity/Q45604,Kandahar,1,Point(65.715833333 31.62)
http://www.wikidata.org/entity/Q456847,Shan State,1,Point(98.0 21.5)
http://www.wikidata.org/entity/Q45797,Dunkirk,1,Point(2.376388888 51.037777777)
http://www.wikidata.org/entity/Q4582,Rancagua,1,Point(-70.739805555 -34.165388888)
http://www.wikidata.org/entity/Q458396,Khorramshahr,1,Point(48.184166666 30.440833333)
http://www.wikidata.org/entity/Q4588876,Jelsa,1,Point(6.034277777 59.335527777)
http://www.wikidata.org/entity/Q4591167,Aşağı Güzlək,1,Point(47.13333333 39.48333333)
http://www.wikidata.org/entity/Q45942,Annaba,1,Point(7.766666666 36.9)
http://www.wikidata.org/entity/Q459787,Iloilo City,1,Point(122.566666666 10.716666666)
http://www.wikidata.org/entity/Q4617784,Təngərud,1,Point(48.818333333 38.58)
http://www.wikidata.org/entity/Q462161,Kenosha,1,Point(-87.845555555 42.582222222)
http://www.wikidata.org/entity/Q462799,Evanston,1,Point(-87.6900587 42.0411414)
http://www.wikidata.org/entity/Q4629,Surat,1,Point(72.84 21.205)
http://www.wikidata.org/entity/Q464763,Augustów,1,Point(22.966666666 53.85)
http://www.wikidata.org/entity/Q465490,South Kordofan,1,Point(29.883333333 11.133333333)
http://www.wikidata.org/entity/Q466046,Salé,1,Point(-6.816667 34.05)
http://www.wikidata.org/entity/Q466190,Great Falls,1,Point(-111.286388888 47.503611111)
http://www.wikidata.org/entity/Q466216,Ta'izz,1,Point(44.021944444 13.578888888)
http://www.wikidata.org/entity/Q466221,Sylhet,1,Point(91.866666666 24.9)
http://www.wikidata.org/entity/Q46707,Plombières-lès-Dijon,1,Point(4.972222222 47.339444444)
http://www.wikidata.org/entity/Q4682717,Adidome,1,Point(0.499792 6.07407)
http://www.wikidata.org/entity/Q468782,Huancayo,1,Point(-75.216666666 -12.066666666)
http://www.wikidata.org/entity/Q47002,Carlton,1,Point(144.967 -37.8001)
http://www.wikidata.org/entity/Q4702287,Al-Baydah,1,Point(35.94861111 35.125)
http://www.wikidata.org/entity/Q4703108,Al-Qurayya,1,Point(36.59694444 32.5425)
http://www.wikidata.org/entity/Q470481,Amfissa,1,Point(22.375277777 38.525277777)
http://www.wikidata.org/entity/Q47138,Encarnación,1,Point(-55.866666666 -27.333333333)
http://www.wikidata.org/entity/Q47265,Palo Alto,1,Point(-122.138055555 37.429166666)
http://www.wikidata.org/entity/Q474178,Bridgewater,1,Point(-64.52 44.37)
http://www.wikidata.org/entity/Q47463459,Kocho,1,Point(41.733333 36.166667)
http://www.wikidata.org/entity/Q474651,Gjakova,1,Point(20.435555555 42.3825)
http://www.wikidata.org/entity/Q47492,Gaza City,1,Point(34.45 31.516666666)
http://www.wikidata.org/entity/Q47716,Charleston,1,Point(-79.931944444 32.783333333)
http://www.wikidata.org/entity/Q477311,Amposta,1,Point(0.580833333 40.710555555)
http://www.wikidata.org/entity/Q477744,San Cataldo,1,Point(13.983333 37.483333)
http://www.wikidata.org/entity/Q478207,Kenitra,1,Point(-6.583333333 34.25)
http://www.wikidata.org/entity/Q4784130,Aranmula,1,Point(76.68 9.33)
http://www.wikidata.org/entity/Q47916,Lucknow,1,Point(80.947 26.847)
http://www.wikidata.org/entity/Q47934,Buldhana,1,Point(76.183333333 20.533333333)
http://www.wikidata.org/entity/Q47952,Salford,1,Point(-2.293055555 53.482777777)
http://www.wikidata.org/entity/Q47983,North East England,1,Point(-1.866666666 55.0)
http://www.wikidata.org/entity/Q48038,West Midlands,1,Point(-2.29 52.47)
http://www.wikidata.org/entity/Q4810828,Asthall Manor,1,Point(-1.585596 51.800356)
http://www.wikidata.org/entity/Q4815600,Athlone,1,Point(-113.551 53.587)
http://www.wikidata.org/entity/Q48256,Dnipro,1,Point(35.04 48.4675)
http://www.wikidata.org/entity/Q4831479,Aymanam,1,Point(76.485105555 9.624661111)
http://www.wikidata.org/entity/Q48403,Amritsar,1,Point(74.87704 31.626917)
http://www.wikidata.org/entity/Q48468,Miliana,1,Point(2.222141 36.308446)
http://www.wikidata.org/entity/Q4849480,Bakklandet,1,Point(10.40444444 63.42972222)
http://www.wikidata.org/entity/Q485172,Ann Arbor,1,Point(-83.74833333 42.28138889)
http://www.wikidata.org/entity/Q485176,Pasadena,1,Point(-118.131944444 34.156111111)
http://www.wikidata.org/entity/Q485186,Key West,1,Point(-81.783611111 24.559722222)
http://www.wikidata.org/entity/Q485582,Clermont County,1,Point(-84.15 39.05)
http://www.wikidata.org/entity/Q485708,Duluth,1,Point(-92.098055555 46.786944444)
http://www.wikidata.org/entity/Q486375,Naryn Region,1,Point(75.5 41.5)
http://www.wikidata.org/entity/Q486450,Baden,1,Point(16.234444444 48.0075)
http://www.wikidata.org/entity/Q486551,Verden,1,Point(9.230555555 52.921111111)
http://www.wikidata.org/entity/Q486566,Homer,1,Point(-76.178611111 42.636944444)
http://www.wikidata.org/entity/Q48678,Trøgstad Municipality,1,Point(11.339722222 59.651388888)
http://www.wikidata.org/entity/Q486920,Boyle County,1,Point(-84.87 37.62)
http://www.wikidata.org/entity/Q487070,Dessau,1,Point(12.246111111 51.834166666)
http://www.wikidata.org/entity/Q487119,Compton,1,Point(-118.225 33.896666666)
http://www.wikidata.org/entity/Q48723,Alvdal,1,Point(10.634422222 62.109377777)
http://www.wikidata.org/entity/Q487439,Oral,1,Point(51.3725 51.2225)
http://www.wikidata.org/entity/Q487801,Barakaldo,1,Point(-2.991666666 43.297222222)
http://www.wikidata.org/entity/Q487971,Bad Reichenhall,1,Point(12.876944444 47.724722222)
http://www.wikidata.org/entity/Q488326,South Kivu,1,Point(28.266666666 -3.016666666)
http://www.wikidata.org/entity/Q488747,Kvinesdal Municipality,1,Point(7.023055555 58.338055555)
http://www.wikidata.org/entity/Q488970,Inderøy Municipality,1,Point(11.22 63.899444444)
http://www.wikidata.org/entity/Q489622,Gutu,1,Point(31.166666666 -19.65)
http://www.wikidata.org/entity/Q489890,Kokand,1,Point(70.9425 40.528611111)
http://www.wikidata.org/entity/Q490344,Lincoln County,1,Point(-115.41 48.54)
http://www.wikidata.org/entity/Q490584,Flint,1,Point(-83.693333333 43.018888888)
http://www.wikidata.org/entity/Q490689,Apolda,1,Point(11.513888888 51.024722222)
http://www.wikidata.org/entity/Q491239,Canton,1,Point(-81.375 40.8)
http://www.wikidata.org/entity/Q49145,New Haven,1,Point(-72.925 41.308333333)
http://www.wikidata.org/entity/Q49164,Amherst,1,Point(-72.516667 42.366667)
http://www.wikidata.org/entity/Q49174,Bridgeport,1,Point(-73.2 41.183333333)
http://www.wikidata.org/entity/Q49185,North Adams,1,Point(-73.109166666 42.700833333)
http://www.wikidata.org/entity/Q491919,Franklin County,1,Point(-84.88 38.24)
http://www.wikidata.org/entity/Q49193,Brockton,1,Point(-71.018888888 42.083333333)
http://www.wikidata.org/entity/Q49225,Reno,1,Point(-119.812666666 39.526111111)
http://www.wikidata.org/entity/Q49231,Norfolk,1,Point(-76.285277777 36.846944444)
http://www.wikidata.org/entity/Q492312,Hondarribia,1,Point(-1.7914777 43.3624372)
http://www.wikidata.org/entity/Q49236,St. Petersburg,1,Point(-82.64 27.773055555)
http://www.wikidata.org/entity/Q49241,Lexington,1,Point(-84.494722222 38.029722222)
http://www.wikidata.org/entity/Q492420,Getxo,1,Point(-3.006388888 43.344166666)
http://www.wikidata.org/entity/Q49246,Aurora,1,Point(-104.8125 39.710833333)
http://www.wikidata.org/entity/Q492545,Pandan,1,Point(122.096111111 11.720555555)
http://www.wikidata.org/entity/Q492551,Maio,1,Point(-23.156111111 15.230555555)
http://www.wikidata.org/entity/Q4926481,Blimea,1,Point(-5.58996781 43.27665669)
http://www.wikidata.org/entity/Q492748,Estepona,1,Point(-5.133055555 36.433055555)
http://www.wikidata.org/entity/Q49280527,Cluj-Napoca,1,Point(23.6 46.76667)
http://www.wikidata.org/entity/Q49298163,Kashari County,1,Point(30.58333 -0.46667)
http://www.wikidata.org/entity/Q494621,Knittelfeld,1,Point(14.829444444 47.215)
http://www.wikidata.org/entity/Q49567,Manacor,1,Point(3.208888888 39.57)
http://www.wikidata.org/entity/Q495885,Okfuskee County,1,Point(-96.33 35.47)
http://www.wikidata.org/entity/Q4968362,Furnes,1,Point(11.0211 60.8406)
http://www.wikidata.org/entity/Q4969130,Bristolville,1,Point(-80.8692 41.3875)
http://www.wikidata.org/entity/Q49771,Mariinsk,1,Point(87.75 56.216666666)
http://www.wikidata.org/entity/Q497793,Bendigo,1,Point(144.266666666 -36.75)
http://www.wikidata.org/entity/Q498560,Rotenburg an der Wümme,1,Point(9.410833333 53.111388888)
http://www.wikidata.org/entity/Q498979,Panama Canal Zone,1,Point(-79.720166666 9.117669444)
http://www.wikidata.org/entity/Q499011,Kaechon internment camp,1,Point(126.055466 39.571086)
http://www.wikidata.org/entity/Q499189,Merced,1,Point(-120.483055555 37.302222222)
http://www.wikidata.org/entity/Q499887,Elgin,1,Point(-88.28119 42.03725)
http://www.wikidata.org/entity/Q500366,Ogbomosho,1,Point(4.25 8.133333333)
http://www.wikidata.org/entity/Q5003979,Byculla,1,Point(72.835 18.98)
http://www.wikidata.org/entity/Q501263,Dorchester County,1,Point(-76.08 38.42)
http://www.wikidata.org/entity/Q50203,Gapyeong County,1,Point(127.513888888 37.831388888)
http://www.wikidata.org/entity/Q503056,Vereeniging,1,Point(27.931944444 -26.673611111)
http://www.wikidata.org/entity/Q503516,Laurel County,1,Point(-84.1178 37.11067)
http://www.wikidata.org/entity/Q503554,Magoffin County,1,Point(-83.06 37.7)
http://www.wikidata.org/entity/Q503654,Vefsn Municipality,1,Point(13.250555555 65.799166666)
http://www.wikidata.org/entity/Q503763,Pappenheim,1,Point(10.974444444 48.934722222)
http://www.wikidata.org/entity/Q503883,St. Bernard Parish,1,Point(-89.35 29.89)
http://www.wikidata.org/entity/Q503910,Delta State,1,Point(6.0 5.5)
http://www.wikidata.org/entity/Q503923,Rivers State,1,Point(6.833333333 4.75)
http://www.wikidata.org/entity/Q50412,Seongbuk District,1,Point(127.018206 37.589181)
http://www.wikidata.org/entity/Q504530,Walsall,1,Point(-1.98 52.58)
http://www.wikidata.org/entity/Q5060209,Cucuteni,1,Point(26.928892 47.268108)
http://www.wikidata.org/entity/Q5063001,Bârsana,1,Point(24.058607 47.824024)
http://www.wikidata.org/entity/Q506402,Truckee,1,Point(-120.203611111 39.342222222)
http://www.wikidata.org/entity/Q506428,Mission Viejo,1,Point(-117.656111 33.612778)
http://www.wikidata.org/entity/Q506578,Baidoa,1,Point(43.65 3.116666666)
http://www.wikidata.org/entity/Q506745,Rijswijk,1,Point(4.33 52.045555555)
http://www.wikidata.org/entity/Q507967,Bad Sülze,1,Point(12.666666666 54.133333333)
http://www.wikidata.org/entity/Q5087812,Chatsworth,1,Point(-80.888333333 44.381666666)
http://www.wikidata.org/entity/Q509739,Butare,1,Point(29.75 -2.6)
http://www.wikidata.org/entity/Q5097549,Chila Municipality,1,Point(-105.2574908 20.7520149)
http://www.wikidata.org/entity/Q509836,Sândominic,1,Point(25.783333333 46.583333333)
http://www.wikidata.org/entity/Q51033,Molina City,1,Point(-71.305555555 -35.113055555)
http://www.wikidata.org/entity/Q510572,Mauricie,1,Point(-73.0 47.0)
http://www.wikidata.org/entity/Q511922,Danville,1,Point(-79.404404 36.587238)
http://www.wikidata.org/entity/Q511964,Petersburg,1,Point(-77.400417 37.21295)
http://www.wikidata.org/entity/Q512116,Masally,1,Point(48.672230175 39.032414235)
http://www.wikidata.org/entity/Q5125864,Clapham Common,1,Point(-0.138 51.457)
http://www.wikidata.org/entity/Q51427,Szamotuły,1,Point(16.583333333 52.6)
http://www.wikidata.org/entity/Q51599,Punta Arenas,1,Point(-70.908055555 -53.1625)
http://www.wikidata.org/entity/Q5168,Makhachkala,1,Point(47.483333333 42.983333333)
http://www.wikidata.org/entity/Q5168350,Copeland,1,Point(151.8344444 -31.998333333)
http://www.wikidata.org/entity/Q517653,Illingen,1,Point(7.052511111 49.376438888)
http://www.wikidata.org/entity/Q518076,Verdun,1,Point(-73.5731774 45.459078)
http://www.wikidata.org/entity/Q518080,West Meon,1,Point(-1.087730555 51.011919444)
http://www.wikidata.org/entity/Q51842,Polignano a Mare,1,Point(17.220277777 40.996111111)
http://www.wikidata.org/entity/Q518491,Lindenthal,1,Point(6.91 50.926111111)
http://www.wikidata.org/entity/Q51860,Carovigno,1,Point(17.659444444 40.707222222)
http://www.wikidata.org/entity/Q5187,Chechnya,1,Point(45.716694444 43.4)
http://www.wikidata.org/entity/Q519448,Fayt-lez-Manage,1,Point(4.21666667 50.48333333)
http://www.wikidata.org/entity/Q5194706,Curepe,1,Point(-61.4 10.633333333)
http://www.wikidata.org/entity/Q5196052,Salinas,1,Point(-5.96127963 43.57557283)
http://www.wikidata.org/entity/Q519688,Spaichingen,1,Point(8.737777777 48.075833333)
http://www.wikidata.org/entity/Q520369,Walsrode,1,Point(9.58525 52.8592)
http://www.wikidata.org/entity/Q521432,Saint-Marcellin,1,Point(5.319722222 45.151666666)
http://www.wikidata.org/entity/Q522086,Dissen am Teutoburger Wald,1,Point(8.203416666 52.11575)
http://www.wikidata.org/entity/Q522620,Bad Neuenahr-Ahrweiler,1,Point(7.113333333 50.544722222)
http://www.wikidata.org/entity/Q524487,Bodocó,1,Point(-39.940833333 -7.777777777)
http://www.wikidata.org/entity/Q524894,San Cristóbal de las Casas,1,Point(-92.637563888 16.737022222)
http://www.wikidata.org/entity/Q525618,Presidente Prudente,1,Point(-51.388888888 -22.125833333)
http://www.wikidata.org/entity/Q525649,Rosh Pinna,1,Point(35.542455555 32.969086111)
http://www.wikidata.org/entity/Q525775,Belleville,1,Point(-74.1618 40.7955)
http://www.wikidata.org/entity/Q52631,Ibiza,1,Point(1.43 38.98)
http://www.wikidata.org/entity/Q526337,Bismark,1,Point(11.55 52.666666666)
http://www.wikidata.org/entity/Q5277964,Dinas Cross,1,Point(-4.90978 52.0109)
http://www.wikidata.org/entity/Q528222,Bonheiden,1,Point(4.548333333 51.025277777)
http://www.wikidata.org/entity/Q528409,Andøya,1,Point(15.716666666 69.1)
http://www.wikidata.org/entity/Q528530,Andújar,1,Point(-4.0505603 38.0392362)
http://www.wikidata.org/entity/Q528740,Langenfeld,1,Point(10.516666666 49.616666666)
http://www.wikidata.org/entity/Q52996,Marshall,1,Point(-94.5 32.55)
http://www.wikidata.org/entity/Q530091,Anfu County,1,Point(114.616666666 27.383333333)
http://www.wikidata.org/entity/Q5318814,Dylife,1,Point(-3.6798 52.532)
http://www.wikidata.org/entity/Q53269,Latisana,1,Point(13.0 45.783333333)
http://www.wikidata.org/entity/Q53283,Mereto di Tomba,1,Point(13.033333333 46.05)
http://www.wikidata.org/entity/Q5329064,East Oak Lane,1,Point(-75.1283 40.0525)
http://www.wikidata.org/entity/Q5332,Saratov,1,Point(46.0 51.533333333)
http://www.wikidata.org/entity/Q534917,Ekiti State,1,Point(5.25 7.666666666)
http://www.wikidata.org/entity/Q5367999,Elveden Hall,1,Point(0.6797 52.3852)
http://www.wikidata.org/entity/Q538407,Montemor-o-Novo,1,Point(-8.216666666 38.65)
http://www.wikidata.org/entity/Q5387,Kirov Oblast,1,Point(49.833333333 58.766666666)
http://www.wikidata.org/entity/Q540333,Dorking,1,Point(-0.330555555 51.2325)
http://www.wikidata.org/entity/Q54066,Westchester County,1,Point(-73.775 41.15)
http://www.wikidata.org/entity/Q54179,Methuen,1,Point(-71.191388888 42.726111111)
http://www.wikidata.org/entity/Q54195,Weymouth,1,Point(-70.940277777 42.220833333)
http://www.wikidata.org/entity/Q541982,Fleckeby,1,Point(9.703611111 54.485)
http://www.wikidata.org/entity/Q54217,Norwalk,1,Point(-73.419722222 41.093888888)
http://www.wikidata.org/entity/Q54220,Meriden,1,Point(-72.794722222 41.536666666)
http://www.wikidata.org/entity/Q5426,Izhevsk,1,Point(53.216666666 56.85)
http://www.wikidata.org/entity/Q5428,Siberia,1,Point(105.0 60.0)
http://www.wikidata.org/entity/Q543883,Perry,1,Point(-94.105 41.838611111)
http://www.wikidata.org/entity/Q544023,Saladas,1,Point(-58.62591 -28.25384)
http://www.wikidata.org/entity/Q54452,Kumanovo,1,Point(21.714444444 42.132222222)
http://www.wikidata.org/entity/Q5448263,Filabusi,1,Point(29.28333333 -20.53333333)
http://www.wikidata.org/entity/Q546,Trieste,1,Point(13.770277777 45.650277777)
http://www.wikidata.org/entity/Q54880,Valencia,1,Point(-68.0 10.166666666)
http://www.wikidata.org/entity/Q549750,Milly-la-Forêt,1,Point(2.466944444 48.404166666)
http://www.wikidata.org/entity/Q550684,Gärtringen,1,Point(8.900555555 48.640833333)
http://www.wikidata.org/entity/Q5507294,Fuglsang Manor,1,Point(11.7977 54.7219)
http://www.wikidata.org/entity/Q550974,Atarfe,1,Point(-3.686388888 37.222777777)
http://www.wikidata.org/entity/Q552628,Plaue,1,Point(10.898888888 50.779444444)
http://www.wikidata.org/entity/Q5558095,San Fernando Municipality,1,Point(-97.983333333 24.9)
http://www.wikidata.org/entity/Q55630,Novi Sad,1,Point(19.831666666 45.264444444)
http://www.wikidata.org/entity/Q55632908,Serwekai Subdivision,1,Point(69.883563888 32.258947222)
http://www.wikidata.org/entity/Q5567817,Glen Huntly,1,Point(145.046 -37.894)
http://www.wikidata.org/entity/Q5568329,Glendale,1,Point(-2.105 55.595083)
http://www.wikidata.org/entity/Q55700,Floridablanca,1,Point(120.528 14.974)
http://www.wikidata.org/entity/Q55740,San Fernando,1,Point(120.683333333 15.033333333)
http://www.wikidata.org/entity/Q5582919,Good Samaritan Hospital,1,Point(-118.265 34.0544)
http://www.wikidata.org/entity/Q56036,West Berlin,1,Point(13.28 52.5)
http://www.wikidata.org/entity/Q5611484,Groveland,1,Point(-89.5331 40.5911)
http://www.wikidata.org/entity/Q5641340,Hale's Ford,1,Point(-79.69944444 37.12694444)
http://www.wikidata.org/entity/Q56457,Paniqui,1,Point(120.578888888 15.668055555)
http://www.wikidata.org/entity/Q565436,Fredensborg,1,Point(12.4 55.977777777)
http://www.wikidata.org/entity/Q565982,Annecy-le-Vieux,1,Point(6.141944444 45.919166666)
http://www.wikidata.org/entity/Q566027,Waldbreitbach,1,Point(7.418333333 50.5525)
http://www.wikidata.org/entity/Q5671,Neman,1,Point(22.033333333 55.033333333)
http://www.wikidata.org/entity/Q5683883,Havertown,1,Point(-75.3086 39.9808)
http://www.wikidata.org/entity/Q5692049,Heart Mountain Relocation Center,1,Point(-108.946388888 44.671666666)
http://www.wikidata.org/entity/Q569692,Hünfeld,1,Point(9.766666666 50.666666666)
http://www.wikidata.org/entity/Q570213,Turnu Măgurele,1,Point(24.870833333 43.751666666)
http://www.wikidata.org/entity/Q570294,Weiskirchen,1,Point(6.82 49.556111111)
http://www.wikidata.org/entity/Q57052,Jiangxi,1,Point(116.0 27.3)
http://www.wikidata.org/entity/Q57076,Bærum Municipality,1,Point(10.506669444 59.938330555)
http://www.wikidata.org/entity/Q570990,Lakewood,1,Point(-81.800277777 41.480833333)
http://www.wikidata.org/entity/Q5710290,Atalaya,1,Point(-57.5333 -35.0333)
http://www.wikidata.org/entity/Q571922,Münnerstadt,1,Point(10.196611111 50.252611111)
http://www.wikidata.org/entity/Q572089,Hechi,1,Point(108.085 24.692777777)
http://www.wikidata.org/entity/Q57408978,Q57408978,1,Point(11.5582 55.2869)
http://www.wikidata.org/entity/Q574558,Heerenveen,1,Point(6.0503 52.9658)
http://www.wikidata.org/entity/Q574819,Libina,1,Point(17.082766438 49.876444846)
http://www.wikidata.org/entity/Q575271,Mattoon,1,Point(-88.373055555 39.478888888)
http://www.wikidata.org/entity/Q5753,Samarkand,1,Point(66.975833333 39.654722222)
http://www.wikidata.org/entity/Q576152,Geneva,1,Point(-88.31 41.89)
http://www.wikidata.org/entity/Q576395,Corning,1,Point(-77.056944444 42.148055555)
http://www.wikidata.org/entity/Q576499,Elmwood Park,1,Point(-74.1195 40.9045)
http://www.wikidata.org/entity/Q5767299,Chosica,1,Point(-76.697222222 -11.936111111)
http://www.wikidata.org/entity/Q5777,Extremadura,1,Point(-6.15 39.2)
http://www.wikidata.org/entity/Q5779,Banda Aceh,1,Point(95.3175 5.55)
http://www.wikidata.org/entity/Q577973,Harvey,1,Point(-87.6519 41.6108)
http://www.wikidata.org/entity/Q578301,Wilmette,1,Point(-87.723611111 42.077222222)
http://www.wikidata.org/entity/Q579020,Wolf Point,1,Point(-105.6425 48.091388888)
http://www.wikidata.org/entity/Q57912,Ski Municipality,1,Point(10.893888888 59.741944444)
http://www.wikidata.org/entity/Q579459,Précy-sous-Thil,1,Point(4.312222222 47.386944444)
http://www.wikidata.org/entity/Q579542,Elmhurst,1,Point(-87.94034 41.89947)
http://www.wikidata.org/entity/Q579832,Goalpara,1,Point(90.62 26.17)
http://www.wikidata.org/entity/Q580533,Gwadar,1,Point(62.3225 25.126388888)
http://www.wikidata.org/entity/Q581994,Nauen,1,Point(12.883055555 52.6)
http://www.wikidata.org/entity/Q5826,Xi'an,1,Point(108.942222222 34.261111111)
http://www.wikidata.org/entity/Q58401,Shijiazhuang,1,Point(114.51 38.0425)
http://www.wikidata.org/entity/Q585790,Brookhaven,1,Point(-90.443055555 31.581944444)
http://www.wikidata.org/entity/Q586070,Radford,1,Point(-80.569523 37.127585)
http://www.wikidata.org/entity/Q5869,Lhasa,1,Point(91.1408186 29.6457567)
http://www.wikidata.org/entity/Q58693,Maddaloni,1,Point(14.383333333 41.033333333)
http://www.wikidata.org/entity/Q588,Katowice,1,Point(19.0 50.25)
http://www.wikidata.org/entity/Q58814313,Q58814313,1,Point(15.989869444 59.513219444)
http://www.wikidata.org/entity/Q588930,Kabale,1,Point(29.989722222 -1.248333333)
http://www.wikidata.org/entity/Q589058,Bad Birnbach,1,Point(13.0898 48.44315)
http://www.wikidata.org/entity/Q58931,Harderwijk,1,Point(5.617222222 52.350555555)
http://www.wikidata.org/entity/Q58976,Piraeus,1,Point(23.646944444 37.943)
http://www.wikidata.org/entity/Q590130,Falkenberg,1,Point(13.949722222 52.816666666)
http://www.wikidata.org/entity/Q590743,Ruanda-Urundi,1,Point(29.9 -2.7)
http://www.wikidata.org/entity/Q590866,Tehran Province,1,Point(51.407 35.7117)
http://www.wikidata.org/entity/Q5917,Huntington Beach,1,Point(-117.999722222 33.692777777)
http://www.wikidata.org/entity/Q592609,El Morro de Barcelona,1,Point(-64.6951 10.1889)
http://www.wikidata.org/entity/Q5944369,"Abkenar, Gilan",1,Point(49.333889 37.460556)
http://www.wikidata.org/entity/Q59473,Užice,1,Point(19.85 43.85)
http://www.wikidata.org/entity/Q596607,Kimitoön,1,Point(22.727777777 60.163888888)
http://www.wikidata.org/entity/Q596743,Tonbridge and Malling,1,Point(0.35 51.283)
http://www.wikidata.org/entity/Q5972,Medan,1,Point(98.673888888 3.589444444)
http://www.wikidata.org/entity/Q597789,Mangualde,1,Point(-7.766666666 40.6)
http://www.wikidata.org/entity/Q5989,Tebing Tinggi,1,Point(99.1625 3.328333333)
http://www.wikidata.org/entity/Q599512,Visbek,1,Point(8.316666666 52.833333333)
http://www.wikidata.org/entity/Q60123,Chiapas,1,Point(-92.45 16.53)
http://www.wikidata.org/entity/Q602106,Manus Island,1,Point(146.9 -2.1)
http://www.wikidata.org/entity/Q603389,Georgetown,1,Point(-79.293888888 33.3675)
http://www.wikidata.org/entity/Q60444,Drachten,1,Point(6.1 53.1)
http://www.wikidata.org/entity/Q60453,Coevorden,1,Point(6.75 52.666666666)
http://www.wikidata.org/entity/Q605167,Potchefstroom,1,Point(27.103333333 -26.715)
http://www.wikidata.org/entity/Q6057403,Pajacuarán,1,Point(-102.565513333 20.116893888)
http://www.wikidata.org/entity/Q606169,Armidale,1,Point(151.666666666 -30.5)
http://www.wikidata.org/entity/Q6064998,Iperu,1,Point(3.6632 6.9143)
http://www.wikidata.org/entity/Q606862,El Dovio,1,Point(-76.236944444 4.508888888)
http://www.wikidata.org/entity/Q606900,Maitland,1,Point(151.5511111 -32.731666666)
http://www.wikidata.org/entity/Q608038,Veur,1,Point(4.433333333 52.083333333)
http://www.wikidata.org/entity/Q608207,Sandusky,1,Point(-82.7092 41.4467)
http://www.wikidata.org/entity/Q608527,Plains,1,Point(-84.393333333 32.033611111)
http://www.wikidata.org/entity/Q613441,Middelfart,1,Point(9.730555555 55.505833333)
http://www.wikidata.org/entity/Q613672,Anxiang County,1,Point(112.16582 29.41461)
http://www.wikidata.org/entity/Q614088,Leppävirta,1,Point(27.7875 62.491666666)
http://www.wikidata.org/entity/Q6149,Soest,1,Point(8.109166666 51.571111111)
http://www.wikidata.org/entity/Q617,Padua,1,Point(11.877777777 45.406388888)
http://www.wikidata.org/entity/Q6172018,Q6172018,1,Point(-71.098698 -34.356426)
http://www.wikidata.org/entity/Q6178796,Hazaristan,1,Point(67.8167 34.8167)
http://www.wikidata.org/entity/Q6191187,Jhudo,1,Point(69.3 24.96666667)
http://www.wikidata.org/entity/Q621626,Banyeres de Mariola,1,Point(-0.657222222 38.715833333)
http://www.wikidata.org/entity/Q622,Ludwigsburg,1,Point(9.191944444 48.8975)
http://www.wikidata.org/entity/Q622492,Motreff,1,Point(-3.555277777 48.201666666)
http://www.wikidata.org/entity/Q622891,Springe,1,Point(9.55 52.216666666)
http://www.wikidata.org/entity/Q623073,North Glengarry,1,Point(-74.669444444 45.372777777)
http://www.wikidata.org/entity/Q623159,Qalqilya,1,Point(34.968508333 32.190377777)
http://www.wikidata.org/entity/Q62337,Vanadzor,1,Point(44.488333333 40.812777777)
http://www.wikidata.org/entity/Q623549,Puerto de la Cruz,1,Point(-16.55 28.416667)
http://www.wikidata.org/entity/Q6244,Lodi,1,Point(9.5 45.316666666)
http://www.wikidata.org/entity/Q625463,Roi Et,1,Point(103.6525 16.053333333)
http://www.wikidata.org/entity/Q6259,Pavia,1,Point(9.155 45.185280555)
http://www.wikidata.org/entity/Q626052,South Hwanghae Province,1,Point(125.716667 38.033333)
http://www.wikidata.org/entity/Q626247,Araraquara,1,Point(-48.175833333 -21.793888888)
http://www.wikidata.org/entity/Q627247,Neuves-Maisons,1,Point(6.103611111 48.616111111)
http://www.wikidata.org/entity/Q627872,Le Lude,1,Point(0.153055555 47.645)
http://www.wikidata.org/entity/Q628,Bergamo,1,Point(9.67 45.695)
http://www.wikidata.org/entity/Q628105,Meyenburg,1,Point(12.233055555 53.316666666)
http://www.wikidata.org/entity/Q628226,Lusignan,1,Point(0.122777777 46.434722222)
http://www.wikidata.org/entity/Q628542,Bad Zwesten,1,Point(9.183055555 51.049722222)
http://www.wikidata.org/entity/Q629024,Ubon Ratchathani,1,Point(104.851111111 15.229444444)
http://www.wikidata.org/entity/Q6312991,Jungshahi,1,Point(67.7725 24.85722222)
