"annee_naissance","fk_lieu","lieu_naissance","geo_coord"
1855,http://www.wikidata.org/entity/Q1296,Ghent,Point(3.725277777 51.053611111)
1855,http://www.wikidata.org/entity/Q756667,Krupina,Point(19.066944444 48.35)
1855,http://www.wikidata.org/entity/Q69364,Carouge,Point(6.14037 46.18166)
1855,http://www.wikidata.org/entity/Q932116,Hillegom,Point(4.579444444 52.291666666)
1855,http://www.wikidata.org/entity/Q90,Paris,Point(2.352222222 48.856666666)
1855,http://www.wikidata.org/entity/Q5194100,Cummertrees,Point(-3.35 54.9833)
1855,http://www.wikidata.org/entity/Q4081788,Beleluia,Point(25.4775 48.498611111)
1855,http://www.wikidata.org/entity/Q2749,Augsburg,Point(10.897777777 48.368888888)
1855,http://www.wikidata.org/entity/Q1085,Prague,Point(14.421388888 50.0875)
1855,http://www.wikidata.org/entity/Q60,New York City,Point(-74.0 40.7)
1855,http://www.wikidata.org/entity/Q490,Milan,Point(9.19 45.466944444)
1855,http://www.wikidata.org/entity/Q1630,Altona,Point(9.9333 53.55)
1855,http://www.wikidata.org/entity/Q597,Lisbon,Point(-9.139016 38.708042)
1855,http://www.wikidata.org/entity/Q14657,Vyborg,Point(28.749722222 60.710555555)
1855,http://www.wikidata.org/entity/Q6721364,Mabe,Point(-5.1326 50.1634)
1856,http://www.wikidata.org/entity/Q100077,Patna district,Point(85.166666666 25.416666666)
1856,http://www.wikidata.org/entity/Q1335,Montevideo,Point(-56.166666666 -34.866666666)
1856,http://www.wikidata.org/entity/Q4333730,Oleshnia,Point(31.151111111 51.953888888)
1856,http://www.wikidata.org/entity/Q767131,Ferrières-en-Gâtinais,Point(2.789722222 48.090277777)
1856,http://www.wikidata.org/entity/Q2773,Brunswick,Point(10.521111111 52.269166666)
1856,http://www.wikidata.org/entity/Q2845750,former 1st arrondissement of Paris,Point(2.320808 48.870128)
1856,http://www.wikidata.org/entity/Q5641340,Hale's Ford,Point(-79.69944444 37.12694444)
1856,http://www.wikidata.org/entity/Q1748,Copenhagen,Point(12.568888888 55.676111111)
1856,http://www.wikidata.org/entity/Q14815,Weißenfels,Point(11.966666666 51.2)
1856,http://www.wikidata.org/entity/Q1754,Stockholm,Point(18.068611111 59.329444444)
1856,http://www.wikidata.org/entity/Q727,Amsterdam,Point(4.893611111 52.372777777)
1856,http://www.wikidata.org/entity/Q848324,Voorschoten,Point(4.445 52.125)
1856,http://www.wikidata.org/entity/Q585,Oslo,Point(10.738888888 59.913333333)
1856,http://www.wikidata.org/entity/Q1748,Copenhagen,Point(12.568888888 55.676111111)
1856,http://www.wikidata.org/entity/Q727,Amsterdam,Point(4.893611111 52.372777777)
1856,http://www.wikidata.org/entity/Q26793,Bergen,Point(5.323333333 60.3925)
1857,http://www.wikidata.org/entity/Q5194100,Cummertrees,Point(-3.35 54.9833)
1857,http://www.wikidata.org/entity/Q12669667,Plaškiai,Point(21.722 55.183)
1857,http://www.wikidata.org/entity/Q3511360,St John's Town of Dalry,Point(-4.165 55.106)
1857,http://www.wikidata.org/entity/Q83065,Leicester,Point(-1.133333333 52.633333333)
1857,http://www.wikidata.org/entity/Q131491,Brighton,Point(-0.1375 50.820833333)
1857,http://www.wikidata.org/entity/Q6259,Pavia,Point(9.155 45.185280555)
1857,http://www.wikidata.org/entity/Q10602808,Norrköping,Point(16.188858333 58.590022222)
1857,http://www.wikidata.org/entity/Q270,Warsaw,Point(21.011111111 52.23)
1857,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555)
1857,http://www.wikidata.org/entity/Q656,Saint Petersburg,Point(30.316666666 59.95)
1857,http://www.wikidata.org/entity/Q70981,Königshain-Wiederau,Point(12.8625 50.970833333)
1857,http://www.wikidata.org/entity/Q3286243,Mattrup,Point(9.5421 55.9243)
1857,http://www.wikidata.org/entity/Q1408,New Jersey,Point(-74.5 40.0)
1857,http://www.wikidata.org/entity/Q1087121,Orange,Point(-74.2357 40.768)
1857,http://www.wikidata.org/entity/Q576152,Geneva,Point(-88.31 41.89)
1857,http://www.wikidata.org/entity/Q486551,Verden,Point(9.230555555 52.921111111)
1857,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
1857,http://www.wikidata.org/entity/Q239,City of Brussels,Point(4.351666666 50.846666666)
1857,http://www.wikidata.org/entity/Q240,Brussels-Capital Region,Point(4.3525 50.846666666)
1857,http://www.wikidata.org/entity/Q494621,Knittelfeld,Point(14.829444444 47.215)
1858,http://www.wikidata.org/entity/Q727,Amsterdam,Point(4.893611111 52.372777777)
1858,http://www.wikidata.org/entity/Q206933,Leiria,Point(-8.806944444 39.743055555)
1858,http://www.wikidata.org/entity/Q83065,Leicester,Point(-1.133333333 52.633333333)
1858,http://www.wikidata.org/entity/Q57080,Eidsvoll Municipality,Point(11.250833 60.3475)
1858,http://www.wikidata.org/entity/Q1741,Vienna,Point(16.3725 48.208333333)
1858,http://www.wikidata.org/entity/Q109031,Voss,Point(6.423056 60.7025)
1858,http://www.wikidata.org/entity/Q16428275,Hrappsey,Point(-22.6 65.116666666)
1858,http://www.wikidata.org/entity/Q16428275,Hrappsey,Point(-22.6 65.11666667)
1858,http://www.wikidata.org/entity/Q16428275,Hrappsey,Point(-22.596946844 65.119270548)
1858,http://www.wikidata.org/entity/Q100050,Finale Emilia,Point(11.29574 44.83185)
1858,http://www.wikidata.org/entity/Q21185,Hjørring,Point(9.986666666 57.46)
1858,http://www.wikidata.org/entity/Q146705,Sidcup,Point(0.1024 51.4263)
1858,http://www.wikidata.org/entity/Q1012058,Williamstown,Point(144.885 -37.861)
1858,http://www.wikidata.org/entity/Q2240567,Moss Side,Point(-2.24 53.456)
1858,http://www.wikidata.org/entity/Q2880,Hamm,Point(7.816666666 51.666666666)
1858,http://www.wikidata.org/entity/Q12892,Antwerp,Point(4.399722222 51.221111111)
1858,http://www.wikidata.org/entity/Q549750,Milly-la-Forêt,Point(2.466944444 48.404166666)
1858,http://www.wikidata.org/entity/Q1199713,Batavia,Point(106.813222 -6.134836)
1859,http://www.wikidata.org/entity/Q5092,Baltimore,Point(-76.615 39.286388888)
1859,http://www.wikidata.org/entity/Q81909,Royan,Point(-1.043055555 45.623055555)
1859,http://www.wikidata.org/entity/Q49179,Worcester,Point(-71.798888888 42.271388888)
1859,http://www.wikidata.org/entity/Q1025333,Ripon,Point(-88.839722222 43.845)
1859,http://www.wikidata.org/entity/Q270,Warsaw,Point(21.011111111 52.23)
1859,http://www.wikidata.org/entity/Q1741,Vienna,Point(16.3725 48.208333333)
1859,http://www.wikidata.org/entity/Q10084,Vlissingen,Point(3.583333333 51.45)
1859,http://www.wikidata.org/entity/Q9920,Haarlem,Point(4.640555555 52.380277777)
1859,http://www.wikidata.org/entity/Q17307000,Austre Moland prestegård,Point(8.811083 58.548337)
1859,http://www.wikidata.org/entity/Q25319,Aarhus,Point(10.209722222 56.156388888)
1859,http://www.wikidata.org/entity/Q40430,Bahia,Point(-41.69 -12.52)
1859,http://www.wikidata.org/entity/Q2497358,Unterdöbling,Point(16.3513 48.2442)
1859,http://www.wikidata.org/entity/Q78,Basel,Point(7.590555555 47.560555555)
1859,http://www.wikidata.org/entity/Q890725,Bogø Parish,Point(12.04794444 54.93205556)
1859,http://www.wikidata.org/entity/Q741067,Assens,Point(9.9 55.266666666)
1859,http://www.wikidata.org/entity/Q239,City of Brussels,Point(4.351666666 50.846666666)
1859,http://www.wikidata.org/entity/Q1156111,Kumenan,Point(133.960833333 34.929222222)
1860,http://www.wikidata.org/entity/Q1055,Hamburg,Point(10.0 53.55)
1860,http://www.wikidata.org/entity/Q384395,"Łęczno, West Pomeranian Voivodeship",Point(15.95 53.95)
1860,http://www.wikidata.org/entity/Q350,Cambridge,Point(0.1225 52.208055555)
1860,http://www.wikidata.org/entity/Q236083,Suwałki,Point(22.933333333 54.1)
1860,http://www.wikidata.org/entity/Q388284,Cayrols,Point(2.233055555 44.831388888)
1860,http://www.wikidata.org/entity/Q490457,Rendsburg,Point(9.664444444 54.304444444)
1860,http://www.wikidata.org/entity/Q268,Poznań,Point(16.933611111 52.408333333)
1860,http://www.wikidata.org/entity/Q769675,St Ive,Point(-4.382 50.48)
1860,http://www.wikidata.org/entity/Q90,Paris,Point(2.352222222 48.856666666)
1860,http://www.wikidata.org/entity/Q218530,Jinošov,Point(16.193468781 49.23141358)
1860,http://www.wikidata.org/entity/Q218535,Kralice nad Oslavou,Point(16.201577003 49.19930908)
1860,http://www.wikidata.org/entity/Q33486,Hartford,Point(-72.685 41.763333333)
1860,http://www.wikidata.org/entity/Q82174,Brașov,Point(25.6 45.65)
1860,http://www.wikidata.org/entity/Q2671185,Cedarville,Point(-89.6339 42.375)
1860,http://www.wikidata.org/entity/Q10040,Rhenen,Point(5.5689 51.9597)
1860,http://www.wikidata.org/entity/Q43509,Guayaquil,Point(-79.8875 -2.19)
1860,http://www.wikidata.org/entity/Q160173,Ruse,Point(25.953907 43.844532)
1860,http://www.wikidata.org/entity/Q15138612,Drammen,Point(10.20449 59.74389)
1860,http://www.wikidata.org/entity/Q268485,Sulingen,Point(8.8 52.666666666)
1860,http://www.wikidata.org/entity/Q4969130,Bristolville,Point(-80.8692 41.3875)
1861,http://www.wikidata.org/entity/Q23064,Cheshire,Point(-2.583333333 53.166666666)
1861,http://www.wikidata.org/entity/Q176084,Newton Heath,Point(-2.1833 53.4999)
1861,http://www.wikidata.org/entity/Q11903342,Östersundom Manor,Point(25.193056 60.258611)
1861,http://www.wikidata.org/entity/Q104630792,Stærrede,Point(11.4722 55.2251)
1861,http://www.wikidata.org/entity/Q60444,Drachten,Point(6.1 53.1)
1861,http://www.wikidata.org/entity/Q541982,Fleckeby,Point(9.703611111 54.485)
1861,http://www.wikidata.org/entity/Q43199,Omaha,Point(-95.9375 41.258611111)
1861,http://www.wikidata.org/entity/Q384395,"Łęczno, West Pomeranian Voivodeship",Point(15.95 53.95)
1861,http://www.wikidata.org/entity/Q503763,Pappenheim,Point(10.974444444 48.934722222)
1861,http://www.wikidata.org/entity/Q1492,Barcelona,Point(2.176944444 41.3825)
1861,http://www.wikidata.org/entity/Q149229,Mimoň,Point(14.724839569 50.658755425)
1861,http://www.wikidata.org/entity/Q36600,The Hague,Point(4.31 52.08)
1861,http://www.wikidata.org/entity/Q109048,Horten Municipality,Point(10.432780555 59.420830555)
1861,http://www.wikidata.org/entity/Q106638657,Vandborg,Point(8.1748 56.5461)
1861,http://www.wikidata.org/entity/Q79990,Christchurch,Point(172.6365 -43.530888888)
1861,http://www.wikidata.org/entity/Q503654,Vefsn Municipality,Point(13.250555555 65.799166666)
1861,http://www.wikidata.org/entity/Q1199713,Batavia,Point(106.813222 -6.134836)
1861,http://www.wikidata.org/entity/Q90,Paris,Point(2.352222222 48.856666666)
1861,http://www.wikidata.org/entity/Q1748,Copenhagen,Point(12.568888888 55.676111111)
1861,http://www.wikidata.org/entity/Q193367,Porvoo,Point(25.663888888 60.393055555)
1861,http://www.wikidata.org/entity/Q1794,Frankfurt,Point(8.682222222 50.110555555)
1861,http://www.wikidata.org/entity/Q3920,Lüneburg,Point(10.414444444 53.2525)
1861,http://www.wikidata.org/entity/Q1156,Mumbai,Point(72.8775 19.075833333)
1861,http://www.wikidata.org/entity/Q70,Bern,Point(7.44743 46.94798)
1861,http://www.wikidata.org/entity/Q3246744,Halifax,Point(-63.571389 44.647778)
1861,http://www.wikidata.org/entity/Q3246744,Halifax,Point(-63.61 44.67)
1861,http://www.wikidata.org/entity/Q72,Zürich,Point(8.541111111 47.374444444)
1861,http://www.wikidata.org/entity/Q90598,Valle Municipality,Point(7.4725 59.164167)
1861,http://www.wikidata.org/entity/Q46852,Iași,Point(27.588888888 47.162222222)
1862,http://www.wikidata.org/entity/Q4093,Glasgow,Point(-4.25 55.861111111)
1862,http://www.wikidata.org/entity/Q1989401,Estivella,Point(-0.3485272 39.7133707)
1862,http://www.wikidata.org/entity/Q13298,Graz,Point(15.438611111 47.070833333)
1862,http://www.wikidata.org/entity/Q42810,Le Havre,Point(0.108055555 49.494166666)
1862,http://www.wikidata.org/entity/Q52101,Middelburg,Point(3.613611111 51.499722222)
1862,http://www.wikidata.org/entity/Q9883,Zundert,Point(4.66 51.4703)
1862,http://www.wikidata.org/entity/Q64,Berlin,Point(13.383333333 52.516666666)
1862,http://www.wikidata.org/entity/Q10509913,Q10509913,Point(13.1 56.14972222)
1862,http://www.wikidata.org/entity/Q10572902,Lösen parish,Point(15.688444444 56.196944444)
1862,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
1862,http://www.wikidata.org/entity/Q2273202,Holly Springs,Point(-89.4464 34.7733)
1862,http://www.wikidata.org/entity/Q771191,Berești,Point(27.88805556 46.09361111)
1862,http://www.wikidata.org/entity/Q107135,Fredrikstad Municipality,Point(10.95 59.216667)
1862,http://www.wikidata.org/entity/Q805537,Balslev Parish,Point(9.89569444 55.42511111)
1862,http://www.wikidata.org/entity/Q10546040,Klara Church Parish,Point(18.061666666 59.331111111)
1862,http://www.wikidata.org/entity/Q385060,Camberwell,Point(-0.0912 51.4736)
1862,http://www.wikidata.org/entity/Q79990,Christchurch,Point(172.6365 -43.530888888)
1862,http://www.wikidata.org/entity/Q1188987,Băsești,Point(23.146224 47.480591)
1862,http://www.wikidata.org/entity/Q12491416,Ketandan,Point(110.640833333 -7.695277777)
1862,http://www.wikidata.org/entity/Q490457,Rendsburg,Point(9.664444444 54.304444444)
1863,http://www.wikidata.org/entity/Q25410,Aalborg,Point(9.916666666 57.05)
1863,http://www.wikidata.org/entity/Q133073,Dunedin,Point(170.503611111 -45.874166666)
1863,http://www.wikidata.org/entity/Q2090443,Carnesville,Point(-83.233611111 34.371388888)
1863,http://www.wikidata.org/entity/Q1585083,Hardenburg,Point(8.12384 49.4632)
1863,http://www.wikidata.org/entity/Q608038,Veur,Point(4.433333333 52.083333333)
1863,http://www.wikidata.org/entity/Q219093,Pyrzyce,Point(14.891666666 53.141666666)
1863,http://www.wikidata.org/entity/Q48701,Svelvik,Point(10.371666666 59.623611111)
1863,http://www.wikidata.org/entity/Q48701,Svelvik,Point(10.40225 59.60677)
1863,http://www.wikidata.org/entity/Q5611484,Groveland,Point(-89.5331 40.5911)
1863,http://www.wikidata.org/entity/Q16563,Memphis,Point(-89.971111111 35.1175)
1863,http://www.wikidata.org/entity/Q8818,Valencia,Point(-0.376388888 39.47)
1863,http://www.wikidata.org/entity/Q837170,Gura Humorului,Point(25.8875 47.554166666)
1863,http://www.wikidata.org/entity/Q87,Alexandria,Point(29.8925 31.1975)
1864,http://www.wikidata.org/entity/Q586,Bonn,Point(7.099722222 50.733888888)
1864,http://www.wikidata.org/entity/Q1761,Dublin,Point(-6.260277777 53.349722222)
1864,http://www.wikidata.org/entity/Q2887,Santiago,Point(-70.65 -33.4375)
1864,http://www.wikidata.org/entity/Q36433,Porto,Point(-8.610777777 41.149472222)
1864,http://www.wikidata.org/entity/Q120730,Kyoto Prefecture,Point(135.755583333 35.021027777)
1864,http://www.wikidata.org/entity/Q239,City of Brussels,Point(4.351666666 50.846666666)
1864,http://www.wikidata.org/entity/Q270230,"8th arrondissement of Paris",Point(2.311111111 48.874166666)
1864,http://www.wikidata.org/entity/Q25610,Hampstead,Point(-0.1744 51.5541)
1864,http://www.wikidata.org/entity/Q490689,Apolda,Point(11.513888888 51.024722222)
1864,http://www.wikidata.org/entity/Q217831,Greenock,Point(-4.766666666 55.95)
1864,http://www.wikidata.org/entity/Q9009,Schaffhausen,Point(8.63386 47.69653)
1864,http://www.wikidata.org/entity/Q727,Amsterdam,Point(4.893611111 52.372777777)
1864,http://www.wikidata.org/entity/Q2702633,Mlečice,Point(13.696028603 49.920385916)
1864,http://www.wikidata.org/entity/Q1628758,Kalvehave Parish,Point(12.14416667 54.99769444)
1864,http://www.wikidata.org/entity/Q132679,Willemstad,Point(-68.935 12.108)
1864,http://www.wikidata.org/entity/Q1780,Bratislava,Point(17.112777777 48.144722222)
1864,http://www.wikidata.org/entity/Q1310,Arnhem,Point(5.916666666 51.983333333)
1864,http://www.wikidata.org/entity/Q233129,Peoria,Point(-89.59 40.6925)
1864,http://www.wikidata.org/entity/Q2415,Kristiansand Municipality,Point(7.99561111 58.14672222)
1864,http://www.wikidata.org/entity/Q215646,Edo,Point(139.774444444 35.683888888)
1865,http://www.wikidata.org/entity/Q3933,Celle,Point(10.0825 52.625555555)
1865,http://www.wikidata.org/entity/Q18419,Brooklyn,Point(-73.990277777 40.692777777)
1865,http://www.wikidata.org/entity/Q1022,Stuttgart,Point(9.18 48.7775)
1865,http://www.wikidata.org/entity/Q188478,Brăila,Point(27.9575 45.269166666)
1865,http://www.wikidata.org/entity/Q2133931,Sindbjerg Parish,Point(9.558605 55.800907)
1865,http://www.wikidata.org/entity/Q8848,Valence,Point(4.890833333 44.9325)
1865,http://www.wikidata.org/entity/Q732548,Lagos,Point(-8.666666666 37.1)
1865,http://www.wikidata.org/entity/Q57080,Eidsvoll Municipality,Point(11.250833 60.3475)
1865,http://www.wikidata.org/entity/Q4164810,Dovzhanka,Point(25.470833333 49.565277777)
1865,http://www.wikidata.org/entity/Q40844,Breda,Point(4.775833333 51.588888888)
1865,http://www.wikidata.org/entity/Q36600,The Hague,Point(4.31 52.08)
1865,http://www.wikidata.org/entity/Q761,Białystok,Point(23.166666666 53.116666666)
1865,http://www.wikidata.org/entity/Q192508,Bergen op Zoom,Point(4.3 51.5)
1865,http://www.wikidata.org/entity/Q1019481,Nykøbing Mors,Point(8.8622 56.7981)
1865,http://www.wikidata.org/entity/Q1792,Gdańsk,Point(18.6540233 54.3482907)
1865,http://www.wikidata.org/entity/Q727,Amsterdam,Point(4.893611111 52.372777777)
1865,http://www.wikidata.org/entity/Q10707844,Q10707844,Point(15.0196 59.2863)
1865,http://www.wikidata.org/entity/Q12304245,Brahesborg,Point(9.95167 55.2803)
1865,http://www.wikidata.org/entity/Q108804095,Sillerup,Point(9.2172 54.6784)
1865,http://www.wikidata.org/entity/Q1245018,Devonport,Point(-4.172777777 50.3725)
1865,http://www.wikidata.org/entity/Q809550,Barton-upon-Humber,Point(-0.45 53.6833)
1865,http://www.wikidata.org/entity/Q54006791,Jakob and Johannes parish,Point(18.070555555 59.330416666)
1865,http://www.wikidata.org/entity/Q34370,Rotterdam,Point(4.48 51.92)
1865,http://www.wikidata.org/entity/Q565436,Fredensborg,Point(12.4 55.977777777)
1865,http://www.wikidata.org/entity/Q59819,Mudgee,Point(149.5872222 -32.6125)
1866,http://www.wikidata.org/entity/Q42448,Sheffield,Point(-1.470277777 53.380833333)
1866,http://www.wikidata.org/entity/Q889853,Bodilsker Parish,Point(15.0726 55.0615)
1866,http://www.wikidata.org/entity/Q656,Saint Petersburg,Point(30.316666666 59.95)
1866,http://www.wikidata.org/entity/Q110431,Steinkjer Municipality,Point(11.496944444 64.013055555)
1866,http://www.wikidata.org/entity/Q406,Istanbul,Point(28.960277777 41.01)
1866,http://www.wikidata.org/entity/Q1025801,Juigalpa,Point(-85.368941666 12.108566666)
1866,http://www.wikidata.org/entity/Q972,Alkmaar,Point(4.74403 52.6289)
1866,http://www.wikidata.org/entity/Q4005998,Unley,Point(138.6 -34.95)
1866,http://www.wikidata.org/entity/Q43266,Moravia,Point(17.0 49.5)
1866,http://www.wikidata.org/entity/Q64,Berlin,Point(13.383333333 52.516666666)
1866,http://www.wikidata.org/entity/Q127623,Vantaa,Point(25.040277777 60.294444444)
1866,http://www.wikidata.org/entity/Q1623026,Port Melbourne,Point(144.911111111 -37.823888888)
1866,http://www.wikidata.org/entity/Q727,Amsterdam,Point(4.893611111 52.372777777)
1866,http://www.wikidata.org/entity/Q656,Saint Petersburg,Point(30.316666666 59.95)
1866,http://www.wikidata.org/entity/Q25331,Odense,Point(10.383333333 55.4)
1866,http://www.wikidata.org/entity/Q2800622,Leslie,Point(-84.4325 42.451388888)
1866,http://www.wikidata.org/entity/Q3130,Sydney,Point(151.21 -33.867777777)
1867,http://www.wikidata.org/entity/Q474178,Bridgewater,Point(-64.52 44.37)
1867,http://www.wikidata.org/entity/Q2368247,Claines,Point(-2.213688888 52.224511111)
1867,http://www.wikidata.org/entity/Q272243,Saint-Josse-ten-Noode,Point(4.369166666 50.850833333)
1867,http://www.wikidata.org/entity/Q7047,Bad Kreuznach,Point(7.866944444 49.846944444)
